loan_id,contract_id,loan_amount,outstanding_balance,interest_rate,term_months,remaining_months,next_payment_date,next_payment_amount,delinquency_status,collateral_value,loan_to_value_ratio
1102,3410,77063,66103.26,14.05,281,15,2025-11-09,902.28,DELINQUENT_90+,108970.88,0.88
1103,3411,84636,25242.41,11.07,219,26,2025-11-22,780.77,DELINQUENT_60,115953.86,0.68
1104,3414,196261,64952.36,13.65,212,33,2025-11-03,2232.47,CURRENT,222634.51,0.67
1105,3417,49776,31865.61,13.4,49,39,2025-11-06,555.83,DELINQUENT_90+,61942.48,0.7
1106,3419,88438,49978.98,9.4,57,11,2025-11-22,692.76,DELINQUENT_30,117832.58,0.65
1107,3425,18475,6950.25,11.51,53,23,2025-11-06,177.21,CURRENT,25927.52,0.68
1108,3428,90013,18615.55,11.28,301,38,2025-11-29,846.12,DELINQUENT_90+,110135.81,0.79
1109,3438,88702,60385.36,9.8,338,32,2025-11-28,724.4,CURRENT,115741.9,0.7
1110,3444,153094,67721.44,13.3,142,52,2025-11-12,1696.79,DELINQUENT_30,192632.57,0.63
1111,3450,118471,97570.67,12.97,126,19,2025-11-10,1280.47,CURRENT,170769.93,0.7
1112,3453,37068,15713.71,8.45,123,33,2025-11-03,261.02,DELINQUENT_90+,44866.67,0.86
1113,3457,47352,16790.2,13.98,173,13,2025-11-30,551.65,CURRENT,70752.63,0.7
1114,3460,83604,48125.76,13.38,132,59,2025-12-02,932.18,DELINQUENT_90+,116716.96,0.65
1115,3462,58318,51554.45,11.94,318,57,2025-11-30,580.26,CURRENT,81076.85,0.72
1116,3464,193472,34321.92,13.59,235,19,2025-11-26,2191.07,DELINQUENT_90+,268999.43,0.77
1117,3467,96194,30375.48,14.69,144,7,2025-11-21,1177.57,DELINQUENT_60,137346.85,0.78
1118,3470,103857,75460.07,9.52,191,30,2025-11-17,823.93,DELINQUENT_60,130879.61,0.65
1119,3477,59724,27429.34,12.25,252,27,2025-11-03,609.68,DELINQUENT_60,78447.53,0.75
1120,3478,62857,33120.37,13.91,174,59,2025-11-07,728.62,DELINQUENT_90+,81082.72,0.82
1121,3480,123578,40467.69,11.14,336,31,2025-11-29,1147.22,DELINQUENT_90+,154655.58,0.8
1122,3481,171635,71997.35,8.04,26,51,2025-11-14,1149.95,DELINQUENT_60,189799.05,0.82
1123,3482,76918,25018.82,7.94,247,49,2025-11-17,508.94,DELINQUENT_60,88723.72,0.85
1124,3484,125041,61014.15,8.04,118,53,2025-11-10,837.77,DELINQUENT_60,180003.04,0.75
1125,3491,184649,132943.35,9.39,335,28,2025-11-03,1444.88,DELINQUENT_60,203143.84,0.9
1126,3496,109682,14611.15,9.81,314,9,2025-12-01,896.65,DELINQUENT_90+,128988.16,0.7
1127,3497,145494,56468.9,7.29,73,53,2025-11-06,883.88,DELINQUENT_90+,164234.83,0.85
1128,3503,159235,54490.38,9.58,165,23,2025-11-23,1271.23,DELINQUENT_90+,203902.26,0.64
1129,3504,88051,29182.61,7.14,286,47,2025-11-17,523.9,DELINQUENT_30,99669.65,0.62
1130,3507,29840,13179.46,10.14,135,34,2025-11-25,252.15,DELINQUENT_90+,34285.4,0.79
1131,3511,29143,25808.26,14.38,278,46,2025-11-27,349.23,DELINQUENT_90+,32579.08,0.62
1132,3512,118543,59023.94,9.81,107,55,2025-11-13,969.09,DELINQUENT_30,168127.95,0.65
1133,3514,148786,69739.59,5.78,127,3,2025-11-22,716.65,DELINQUENT_90+,180769.85,0.62
1134,3521,190264,20034.49,12.43,35,41,2025-11-13,1970.82,DELINQUENT_90+,218240.95,0.85
1135,3523,53501,42528.61,14.59,132,10,2025-11-20,650.48,CURRENT,70738.1,0.67
1136,3525,9945,2231.73,11.75,167,42,2025-11-20,97.38,DELINQUENT_90+,13334.29,0.69
1137,3534,39207,23826.69,6.84,293,15,2025-11-14,223.48,DELINQUENT_90+,43221.66,0.85
1138,3535,102632,50547.75,8.78,174,47,2025-11-07,750.92,DELINQUENT_30,130664.09,0.64
1139,3537,34850,23991.82,12.58,115,48,2025-11-06,365.34,DELINQUENT_90+,41286.95,0.82
1140,3538,85411,26732.75,7.09,108,21,2025-11-17,504.64,DELINQUENT_60,122625.59,0.73
1141,3540,140534,21186.03,8.79,106,14,2025-12-02,1029.41,DELINQUENT_30,204990.88,0.72
1142,3544,83105,32924.25,11.09,255,12,2025-11-29,768.03,DELINQUENT_60,121452.31,0.75
1143,3545,6304,1287.79,6.73,312,40,2025-11-16,35.35,DELINQUENT_90+,8886.67,0.78
1144,3548,123965,79040.38,11.37,224,38,2025-12-01,1174.57,DELINQUENT_60,153032.48,0.8
1145,3549,68570,55542.09,7.77,93,22,2025-11-22,443.99,DELINQUENT_60,90910.68,0.79
1146,3559,80639,43089.03,13.78,285,40,2025-11-05,926.0,DELINQUENT_90+,102898.19,0.67
1147,3560,108234,39644.38,9.34,294,42,2025-11-19,842.42,DELINQUENT_90+,129255.3,0.68
1148,3562,171144,51220.69,13.81,358,56,2025-11-10,1969.58,CURRENT,254571.65,0.76
1149,3564,106779,11258.68,9.94,189,7,2025-11-13,884.49,DELINQUENT_60,129098.52,0.87
1150,3570,180310,129112.93,10.78,105,20,2025-11-04,1619.78,DELINQUENT_90+,223501.12,0.67
1151,3577,12661,4563.57,7.45,307,51,2025-12-01,78.6,CURRENT,15214.64,0.89
1152,3579,186176,142327.41,6.66,63,4,2025-11-24,1033.28,CURRENT,247977.48,0.64
1153,3581,150199,96687.34,14.04,163,53,2025-11-26,1757.33,CURRENT,221152.45,0.77
1154,3591,179311,64992.96,5.8,76,8,2025-11-20,866.67,DELINQUENT_30,256412.93,0.69
1155,3592,173304,19582.61,9.14,343,45,2025-11-17,1320.0,DELINQUENT_60,246424.32,0.67
1156,3594,112478,48092.13,9.51,93,25,2025-11-22,891.39,CURRENT,166341.2,0.6
1157,3595,183763,55546.75,13.89,27,45,2025-11-10,2127.06,DELINQUENT_90+,207119.91,0.84
1158,3596,91150,61783.98,7.21,158,13,2025-11-20,547.66,DELINQUENT_60,133989.27,0.77
1159,3599,110212,57483.74,12.76,270,12,2025-11-30,1171.92,CURRENT,149843.43,0.82
1160,3604,58770,51534.72,14.57,356,29,2025-11-26,713.57,DELINQUENT_60,76607.55,0.72
1161,3608,70810,28894.97,14.09,331,2,2025-11-28,831.43,DELINQUENT_90+,81417.94,0.89
1162,3609,109977,33394.26,5.1,207,50,2025-11-22,467.4,CURRENT,124756.78,0.67
1163,3614,36213,23747.72,9.04,300,50,2025-11-05,272.8,DELINQUENT_90+,44942.36,0.88
1164,3620,21091,8293.39,11.95,86,39,2025-11-16,210.03,DELINQUENT_30,28834.18,0.64
1165,3623,188996,159415.24,13.84,29,23,2025-11-25,2179.75,DELINQUENT_30,257283.51,0.81
1166,3625,183741,159663.13,8.09,357,50,2025-11-22,1238.72,DELINQUENT_90+,254158.41,0.79
1167,3626,84548,19859.64,14.06,312,34,2025-11-12,990.62,DELINQUENT_60,93425.23,0.63
1168,3628,29121,23542.71,6.19,121,11,2025-11-11,150.22,DELINQUENT_30,38894.21,0.73
1169,3629,83400,68498.94,8.17,164,42,2025-11-10,567.81,DELINQUENT_30,106571.81,0.62
1170,3631,129895,25629.8,13.49,278,21,2025-11-09,1460.24,DELINQUENT_60,143785.67,0.7
1171,3634,172025,103476.15,9.99,136,53,2025-11-19,1432.11,DELINQUENT_60,219925.36,0.84
1172,3635,104339,27160.11,6.22,94,20,2025-11-19,540.82,DELINQUENT_60,117913.6,0.67
1173,3636,70405,61304.99,11.41,66,35,2025-11-21,669.43,DELINQUENT_30,95167.56,0.77
1174,3639,91899,51323.11,5.51,70,20,2025-11-03,421.97,DELINQUENT_60,102470.07,0.79
1175,3640,53639,33681.79,8.89,316,9,2025-11-24,397.38,DELINQUENT_30,60009.49,0.81
1176,3646,147292,77958.42,10.97,182,7,2025-11-18,1346.49,DELINQUENT_60,201355.57,0.81
1177,3647,142812,56766.14,14.15,236,57,2025-11-10,1683.99,CURRENT,194744.75,0.85
1178,3649,13028,10436.75,8.69,32,40,2025-11-12,94.34,DELINQUENT_30,16106.44,0.75
1179,3650,123336,68396.43,8.48,119,9,2025-11-19,871.57,DELINQUENT_60,184538.72,0.9
1180,3651,100845,86446.26,8.64,338,26,2025-11-07,726.08,CURRENT,133333.29,0.73
1181,3655,72892,44907.66,8.83,320,32,2025-11-28,536.36,DELINQUENT_30,90447.33,0.63
1182,3656,10912,8926.44,11.63,198,12,2025-11-21,105.76,DELINQUENT_60,12649.43,0.6
1183,3659,174943,95792.35,14.56,14,42,2025-11-23,2122.64,DELINQUENT_90+,231436.48,0.74
1184,3660,73334,48813.32,5.41,347,53,2025-11-10,330.61,DELINQUENT_30,105856.22,0.79
1185,3662,112964,71659.72,9.09,82,14,2025-11-30,855.7,DELINQUENT_90+,144949.2,0.89
1186,3665,111861,89517.56,6.69,303,27,2025-11-29,623.63,DELINQUENT_60,125094.43,0.71
1187,3670,142890,14299.73,6.93,92,47,2025-11-14,825.19,DELINQUENT_60,157351.68,0.64
1188,3674,35267,23412.47,14.36,39,8,2025-11-30,422.03,DELINQUENT_60,49509.22,0.6
1189,3675,12786,4490.46,13.26,296,2,2025-12-02,141.29,DELINQUENT_90+,16174.24,0.89
1190,3679,150889,94766.2,14.81,267,12,2025-11-08,1862.22,DELINQUENT_90+,188375.8,0.66
1191,3680,67983,20573.17,5.29,87,52,2025-11-06,299.69,DELINQUENT_60,77083.42,0.71
1192,3687,14545,9241.86,6.75,139,18,2025-11-08,81.82,DELINQUENT_30,18047.78,0.74
1193,3691,43249,33591.52,5.97,143,14,2025-11-23,215.16,CURRENT,48446.41,0.74
1194,3695,102538,72713.48,10.92,217,22,2025-11-22,933.1,DELINQUENT_90+,123996.8,0.86
1195,3699,83128,61616.63,8.59,280,46,2025-11-20,595.06,DELINQUENT_30,121914.17,0.68
1196,3701,103897,62830.66,5.67,341,32,2025-11-25,490.91,DELINQUENT_90+,154855.27,0.72
1197,3702,91916,28850.62,9.2,142,15,2025-11-25,704.69,DELINQUENT_60,128418.3,0.67
1198,3704,16332,8824.89,5.83,254,7,2025-11-08,79.35,DELINQUENT_30,21582.3,0.86
1199,3706,179032,62659.63,10.6,135,23,2025-11-06,1581.45,DELINQUENT_30,252898.31,0.65
1200,3708,171466,69245.89,5.2,352,44,2025-11-15,743.02,DELINQUENT_30,226970.83,0.69
1201,3709,130543,94162.01,12.23,33,41,2025-11-25,1330.45,DELINQUENT_60,194867.9,0.62
1202,3710,165660,70900.72,13.49,182,46,2025-11-18,1862.29,DELINQUENT_60,208607.96,0.86
1203,3713,78920,17251.89,11.75,118,42,2025-11-11,772.76,DELINQUENT_90+,96898.46,0.72
1204,3720,12548,7193.8,8.84,215,53,2025-12-01,92.44,DELINQUENT_30,14206.9,0.6
1205,3723,60809,46310.38,7.22,340,51,2025-11-18,365.87,DELINQUENT_30,71719.45,0.74
1206,3726,172781,119737.38,10.38,157,50,2025-11-22,1494.56,DELINQUENT_30,258047.82,0.89
1207,3730,46400,37968.25,5.99,20,56,2025-11-28,231.61,DELINQUENT_30,60030.76,0.88
1208,3733,51355,10497.82,14.05,134,15,2025-11-27,601.28,CURRENT,72753.42,0.8
1209,3735,163367,131490.42,7.1,237,10,2025-11-21,966.59,DELINQUENT_60,217053.14,0.74
1210,3736,63010,53449.06,14.86,98,47,2025-11-20,780.27,DELINQUENT_90+,91158.36,0.67
1211,3737,13655,5540.18,14.71,146,26,2025-11-07,167.39,DELINQUENT_60,15804.03,0.61
1212,3738,158713,113626.71,6.57,93,58,2025-11-16,868.95,DELINQUENT_60,187972.44,0.86
1213,3739,144365,65360.23,12.8,261,53,2025-11-05,1539.89,CURRENT,191311.94,0.81
1214,3740,53482,26726.22,6.51,69,20,2025-11-19,290.14,DELINQUENT_30,68288.34,0.83
1215,3741,181009,145220.1,10.85,156,52,2025-11-30,1636.62,DELINQUENT_60,234371.15,0.75
1216,3743,167265,118364.75,7.26,17,18,2025-11-10,1011.95,DELINQUENT_30,242407.94,0.66
1217,3745,10682,6945.77,6.84,279,7,2025-11-10,60.89,CURRENT,12937.05,0.69
1218,3747,103716,86815.34,12.16,268,51,2025-11-04,1050.99,DELINQUENT_60,140394.06,0.62
1219,3749,162208,90208.6,8.09,268,2,2025-11-17,1093.55,CURRENT,209504.71,0.8
1220,3750,167961,143935.67,13.12,21,4,2025-11-30,1836.37,CURRENT,206048.06,0.67
1221,3754,145109,42065.83,12.68,310,20,2025-11-25,1533.32,DELINQUENT_90+,191142.58,0.75
1222,3756,121375,49875.51,5.13,355,48,2025-11-08,518.88,DELINQUENT_30,150955.62,0.86
1223,3760,115289,75406.12,12.11,302,23,2025-11-06,1163.46,DELINQUENT_30,150823.98,0.89
1224,3761,95335,11103.57,6.77,62,39,2025-11-25,537.85,DELINQUENT_30,123364.72,0.79
1225,3762,114599,56765.16,5.67,171,2,2025-11-15,541.48,CURRENT,164041.7,0.87
1226,3763,155863,99776.67,6.6,341,46,2025-11-10,857.25,DELINQUENT_60,198303.73,0.9
1227,3767,130425,28302.53,11.26,134,32,2025-11-12,1223.82,CURRENT,187204.7,0.87
1228,3768,106287,17572.69,11.29,165,28,2025-11-29,999.98,CURRENT,130301.12,0.64
1229,3770,44627,32314.69,6.98,292,1,2025-11-13,259.58,DELINQUENT_90+,54858.75,0.7
1230,3771,146335,127433.88,8.56,89,13,2025-11-16,1043.86,DELINQUENT_60,193503.83,0.85
1231,3782,177781,157863.97,10.54,146,19,2025-11-30,1561.51,DELINQUENT_30,198804.02,0.77
1232,3783,94783,60924.25,10.7,236,38,2025-11-07,845.15,DELINQUENT_60,138110.67,0.79
1233,3786,97562,36332.65,6.64,141,9,2025-11-04,539.84,DELINQUENT_30,136189.89,0.71
1234,3787,81765,26759.19,6.84,274,10,2025-11-18,466.06,DELINQUENT_30,122229.86,0.69
1235,3790,95551,36652.13,7.21,14,9,2025-11-29,574.1,CURRENT,114405.72,0.89
1236,3791,100795,87286.23,11.73,234,40,2025-11-29,985.27,DELINQUENT_30,116264.36,0.71
1237,3794,116636,31742.61,6.6,149,54,2025-11-12,641.5,DELINQUENT_90+,151292.81,0.61
1238,3795,156455,124328.74,7.88,88,27,2025-11-23,1027.39,CURRENT,187260.85,0.67
1239,3800,38128,21963.95,12.51,91,4,2025-11-08,397.48,CURRENT,51377.57,0.75
1240,3801,134024,111480.1,6.79,122,18,2025-11-16,758.35,DELINQUENT_90+,155792.35,0.83
1241,3806,53770,45527.47,6.47,147,36,2025-11-11,289.91,DELINQUENT_90+,76892.04,0.65
1242,3807,134349,102738.21,9.61,158,27,2025-11-24,1075.91,CURRENT,173066.09,0.64
1243,3809,102931,86904.19,6.16,228,60,2025-11-29,528.38,DELINQUENT_60,122768.44,0.74
1244,3810,176819,141037.7,5.52,154,44,2025-11-27,813.37,DELINQUENT_30,249186.32,0.7
1245,3813,68705,35553.02,6.93,241,38,2025-11-28,396.77,DELINQUENT_60,83936.67,0.75
1246,3817,108658,82158.06,6.97,38,30,2025-11-12,631.12,DELINQUENT_90+,126285.06,0.8
1247,3821,182180,121177.19,10.18,306,35,2025-11-08,1545.49,DELINQUENT_30,251975.13,0.69
1248,3822,106632,65143.36,13.17,107,14,2025-12-01,1170.29,DELINQUENT_90+,158453.94,0.77
1249,3824,156062,37211.38,8.81,319,60,2025-11-29,1145.76,DELINQUENT_30,189593.74,0.69
1250,3828,79983,44667.15,13.91,65,52,2025-11-15,927.14,DELINQUENT_60,113420.6,0.61
1251,3832,29531,8531.75,14.08,119,60,2025-12-01,346.5,CURRENT,36175.47,0.85
1252,3835,33763,10021.58,9.75,62,44,2025-11-11,274.32,CURRENT,48387.87,0.85
1253,3838,21105,16638.56,7.72,45,2,2025-12-02,135.78,DELINQUENT_90+,31009.83,0.63
1254,3840,185120,84774.41,7.14,21,36,2025-11-13,1101.46,DELINQUENT_60,276537.62,0.78
1255,3847,148894,95412.17,7.62,109,56,2025-11-19,945.48,DELINQUENT_60,218142.04,0.87
1256,3849,177243,85486.58,6.03,100,37,2025-11-24,890.65,DELINQUENT_30,217528.86,0.79
1257,3852,140622,76226.9,14.78,75,24,2025-11-14,1731.99,CURRENT,184532.81,0.62
1258,3855,57220,30254.89,6.6,69,34,2025-11-14,314.71,CURRENT,79549.18,0.63
1259,3859,96167,83957.81,9.22,140,1,2025-11-09,738.88,DELINQUENT_90+,115886.08,0.89
1260,3862,46739,40233.37,8.88,169,39,2025-11-17,345.87,CURRENT,52243.0,0.72
1261,3863,127716,44961.61,14.05,355,46,2025-11-03,1495.34,CURRENT,170983.67,0.66
1262,3864,151684,46251.24,5.43,86,56,2025-11-22,686.37,DELINQUENT_90+,170886.78,0.83
1263,3865,75171,27082.1,14.29,136,14,2025-11-04,895.16,DELINQUENT_90+,90108.63,0.62
1264,3866,132107,59033.13,11.05,151,49,2025-11-17,1216.49,DELINQUENT_90+,167345.3,0.64
1265,3867,58056,6163.19,5.06,85,44,2025-11-10,244.8,CURRENT,76755.69,0.64
1266,3870,151846,94916.02,13.11,29,14,2025-11-10,1658.92,DELINQUENT_30,176540.45,0.77
1267,3872,191153,97882.88,5.61,290,14,2025-11-16,893.64,DELINQUENT_60,249488.33,0.74
1268,3874,32917,26115.08,14.68,251,28,2025-11-28,402.68,DELINQUENT_90+,40078.75,0.71
1269,3877,7090,3309.32,11.39,132,3,2025-11-07,67.3,DELINQUENT_30,9674.0,0.61
1270,3881,186742,166930.08,12.32,226,49,2025-11-07,1917.22,DELINQUENT_60,233638.65,0.85
1271,3887,198687,126268.75,11.59,174,15,2025-11-29,1918.99,DELINQUENT_30,265916.54,0.84
1272,3889,182695,154949.6,10.8,249,50,2025-11-22,1644.26,CURRENT,242478.99,0.7
1273,3890,103618,93002.82,8.65,333,7,2025-11-04,746.91,DELINQUENT_90+,128106.52,0.88
1274,3896,181806,40831.67,8.8,161,32,2025-11-25,1333.24,DELINQUENT_60,220882.22,0.9
1275,3900,99855,30863.34,11.93,308,25,2025-11-25,992.73,DELINQUENT_30,144370.29,0.77
1276,3904,23151,10074.69,8.97,329,21,2025-12-01,173.05,DELINQUENT_90+,31234.4,0.73
1277,3910,133973,108177.26,13.94,86,11,2025-11-12,1556.32,CURRENT,158710.66,0.71
1278,3913,191353,124423.82,10.05,28,22,2025-11-08,1602.58,DELINQUENT_30,250960.75,0.61
1279,3914,106538,40646.63,13.53,331,36,2025-11-06,1201.22,CURRENT,124932.06,0.69
1280,3916,186580,85152.13,6.39,230,47,2025-11-10,993.54,DELINQUENT_60,227107.81,0.79
1281,3917,100647,34708.59,6.46,175,31,2025-11-30,541.82,DELINQUENT_60,127412.65,0.69
1282,3920,38694,5463.55,7.9,351,16,2025-11-03,254.74,DELINQUENT_90+,47585.61,0.65
1283,3921,185671,84581.91,13.81,292,51,2025-12-02,2136.76,CURRENT,270241.04,0.88
1284,3925,93583,9406.24,7.8,111,6,2025-11-22,608.29,DELINQUENT_60,110714.93,0.68
1285,3927,19947,15031.36,13.79,296,31,2025-11-11,229.22,DELINQUENT_90+,22768.33,0.88
1286,3931,14887,6482.29,10.89,333,14,2025-11-03,135.1,DELINQUENT_30,17686.36,0.73
1287,3935,188243,107359.96,14.52,260,53,2025-11-06,2277.74,DELINQUENT_90+,254913.14,0.68
1288,3938,73815,18395.74,12.06,290,31,2025-11-07,741.84,DELINQUENT_60,82540.82,0.62
1289,3942,171511,41162.44,9.29,343,8,2025-12-01,1327.78,CURRENT,213464.81,0.65
1290,3950,85851,37745.72,6.4,174,17,2025-12-01,457.87,CURRENT,106555.57,0.65
1291,3952,98317,87891.54,11.48,289,46,2025-11-05,940.57,DELINQUENT_90+,111472.68,0.73
1292,3954,134824,97689.24,9.79,71,15,2025-11-15,1099.94,DELINQUENT_30,173676.87,0.82
1293,3958,172740,107347.95,6.61,212,46,2025-11-21,951.51,DELINQUENT_30,243172.77,0.78
1294,3962,109092,59161.52,5.86,79,54,2025-11-25,532.73,CURRENT,124756.08,0.63
1295,3965,153268,113914.62,10.35,200,11,2025-11-26,1321.94,CURRENT,170313.83,0.69
1296,3966,94495,54678.23,11.22,308,28,2025-11-04,883.53,DELINQUENT_90+,140233.39,0.63
1297,3969,101824,10250.65,14.6,236,34,2025-11-19,1238.86,DELINQUENT_60,124706.93,0.88
1298,3977,117336,45509.92,5.39,185,18,2025-11-23,527.03,CURRENT,136891.34,0.87
1299,3983,56426,47654.69,5.18,230,51,2025-11-03,243.57,DELINQUENT_90+,73848.15,0.77
1300,3984,44302,29703.4,8.4,314,7,2025-11-13,310.11,CURRENT,62978.27,0.74
1301,3992,56266,10942.27,5.2,184,29,2025-11-30,243.82,DELINQUENT_30,74928.68,0.85
1302,3996,187789,110805.95,13.09,238,18,2025-11-10,2048.47,DELINQUENT_60,281532.03,0.75
1303,4004,145629,43027.5,11.63,240,38,2025-11-03,1411.39,DELINQUENT_30,162673.61,0.69
1304,4009,118816,46189.59,14.79,36,35,2025-11-12,1464.41,DELINQUENT_60,139438.22,0.63
1305,4010,87100,9627.13,7.4,151,59,2025-11-25,537.12,DELINQUENT_60,112018.09,0.66
1306,4017,11233,9088.65,12.63,93,53,2025-11-28,118.23,DELINQUENT_60,14134.26,0.9
1307,4019,50840,39753.18,10.32,269,8,2025-12-01,437.22,DELINQUENT_60,59754.05,0.83
1308,4022,163206,95567.67,12.58,273,43,2025-11-20,1710.94,DELINQUENT_90+,241849.97,0.69
1309,4030,11071,2750.02,11.58,194,49,2025-11-23,106.84,DELINQUENT_60,12610.72,0.9
1310,4031,59976,24742.82,8.43,213,20,2025-11-16,421.33,DELINQUENT_90+,68290.52,0.7
1311,4034,25622,16289.57,12.97,70,38,2025-11-29,276.93,DELINQUENT_60,31133.89,0.86
1312,4035,42286,18218.06,7.39,225,35,2025-11-27,260.41,DELINQUENT_30,47319.87,0.62
1313,4038,44056,9001.77,10.51,183,49,2025-11-16,385.86,DELINQUENT_60,65200.17,0.77
1314,4040,100283,73340.58,9.96,287,19,2025-11-09,832.35,DELINQUENT_90+,110548.99,0.88
1315,4041,192409,32533.9,11.77,145,45,2025-11-14,1887.21,DELINQUENT_30,269888.27,0.63
1316,4045,65856,23989.25,8.24,296,10,2025-11-04,452.21,DELINQUENT_90+,80531.78,0.83
1317,4047,98711,28706.08,8.13,102,50,2025-11-10,668.77,DELINQUENT_60,138463.13,0.82
1318,4048,123949,58053.53,11.99,32,22,2025-11-23,1238.46,DELINQUENT_30,155364.09,0.87
1319,4049,129231,16194.58,6.86,217,27,2025-11-07,738.77,DELINQUENT_90+,157927.56,0.66
1320,4050,124440,106451.03,7.0,334,36,2025-11-21,725.9,DELINQUENT_30,172838.55,0.89
1321,4053,115933,91252.5,12.19,202,16,2025-11-04,1177.69,DELINQUENT_30,150963.24,0.62
1322,4055,116231,50892.21,5.29,267,42,2025-11-23,512.38,CURRENT,148478.05,0.78
1323,4057,46886,9124.18,5.14,162,42,2025-11-16,200.83,CURRENT,56997.61,0.81
1324,4063,166361,146866.11,13.22,347,52,2025-11-05,1832.74,DELINQUENT_30,235323.27,0.83
1325,4065,64654,46872.28,11.77,149,49,2025-11-30,634.15,CURRENT,75333.17,0.78
1326,4073,69570,34676.87,7.55,28,58,2025-11-06,437.71,DELINQUENT_60,99105.74,0.67
1327,4074,102277,45693.76,9.42,258,29,2025-11-21,802.87,DELINQUENT_30,127119.23,0.86
1328,4077,79773,33344.04,11.29,179,18,2025-11-28,750.53,DELINQUENT_60,93371.91,0.74
1329,4078,141665,86708.17,13.51,148,13,2025-11-25,1594.91,DELINQUENT_90+,166159.08,0.87
1330,4082,173431,143798.25,6.07,166,4,2025-11-12,877.27,CURRENT,207613.48,0.83
1331,4086,47394,29330.48,10.09,256,3,2025-11-30,398.5,DELINQUENT_90+,64730.21,0.67
1332,4090,153688,116713.93,14.0,143,23,2025-11-09,1793.03,CURRENT,210245.11,0.68
1333,4091,62103,36062.17,11.79,252,27,2025-11-20,610.16,DELINQUENT_60,77942.01,0.6
1334,4092,131889,69797.32,6.14,189,58,2025-11-23,674.83,DELINQUENT_60,161460.49,0.8
1335,4096,56510,15691.38,5.56,132,25,2025-11-21,261.83,DELINQUENT_90+,74438.91,0.71
1336,4098,39323,20666.74,12.76,212,25,2025-11-09,418.13,DELINQUENT_60,55985.27,0.79
1337,4101,86180,24970.36,11.38,169,53,2025-12-01,817.27,DELINQUENT_60,95521.17,0.71
1338,4103,108966,82790.3,5.47,123,25,2025-12-02,496.7,DELINQUENT_60,146333.54,0.67
1339,4104,7230,2201.13,11.05,41,3,2025-11-15,66.58,DELINQUENT_90+,8458.4,0.75
1340,4105,111977,40314.32,11.85,168,56,2025-11-18,1105.77,DELINQUENT_90+,160147.42,0.64
1341,4106,96222,18480.55,7.98,158,10,2025-11-27,639.88,DELINQUENT_60,120488.96,0.7
1342,4111,68880,29092.01,7.45,133,53,2025-11-10,427.63,DELINQUENT_90+,83358.11,0.8
1343,4115,196680,146542.12,5.77,95,21,2025-11-05,945.7,CURRENT,221179.44,0.86
1344,4123,16204,12086.53,5.23,299,19,2025-11-10,70.62,CURRENT,22937.9,0.64
1345,4128,176497,93994.83,11.71,172,52,2025-11-13,1722.32,DELINQUENT_30,229900.01,0.72
1346,4133,115183,86544.08,11.06,181,7,2025-11-25,1061.6,DELINQUENT_90+,149547.58,0.79
1347,4135,162296,93935.16,6.86,146,51,2025-11-16,927.79,DELINQUENT_90+,229123.89,0.87
1348,4136,25512,7267.41,7.36,171,45,2025-11-04,156.47,DELINQUENT_90+,32296.58,0.74
1349,4141,120505,32605.52,10.44,85,21,2025-11-11,1048.39,DELINQUENT_30,170963.07,0.69
1350,4144,80103,14495.43,13.23,303,38,2025-11-30,883.14,DELINQUENT_60,120092.47,0.73
1351,4145,196217,119848.04,6.4,271,29,2025-11-26,1046.49,DELINQUENT_90+,276168.54,0.71
1352,4150,124820,67280.27,9.16,116,38,2025-11-10,952.79,CURRENT,157384.58,0.66
1353,4152,53645,24852.23,7.96,179,44,2025-11-23,355.85,CURRENT,67733.39,0.73
1354,4153,162539,32420.74,8.97,266,8,2025-11-05,1214.98,DELINQUENT_90+,198291.28,0.7
1355,4156,138828,114677.58,14.02,105,10,2025-11-09,1621.97,DELINQUENT_30,171287.03,0.84
1356,4157,103934,73049.79,10.51,14,41,2025-11-14,910.29,CURRENT,144492.95,0.84
1357,4158,12420,10155.73,7.78,158,18,2025-11-09,80.52,CURRENT,18246.93,0.64
1358,4161,95312,44803.03,10.77,22,50,2025-11-11,855.43,CURRENT,123812.0,0.81
1359,4164,91463,37559.08,10.98,156,48,2025-11-09,836.89,DELINQUENT_90+,121258.67,0.68
1360,4168,38628,19499.86,10.14,114,39,2025-11-04,326.41,DELINQUENT_30,52880.48,0.79
1361,4169,37526,20525.61,10.19,286,30,2025-11-06,318.66,CURRENT,42478.65,0.66
1362,4172,182509,28971.18,9.48,214,44,2025-11-17,1441.82,DELINQUENT_90+,203638.39,0.82
1363,4178,167479,111977.5,10.35,159,6,2025-11-22,1444.51,DELINQUENT_30,187004.13,0.68
1364,4180,184492,89510.34,13.54,215,23,2025-11-23,2081.68,DELINQUENT_30,209224.8,0.62
1365,4181,68767,15314.24,5.95,342,41,2025-11-26,340.97,CURRENT,88255.97,0.7
1366,4182,29672,19003.28,6.68,338,7,2025-11-29,165.17,DELINQUENT_60,34318.24,0.63
1367,4184,113637,96330.16,6.03,283,39,2025-11-30,571.03,DELINQUENT_60,164946.83,0.87
1368,4185,112615,28002.56,7.18,60,3,2025-11-06,673.81,DELINQUENT_60,128881.39,0.9
1369,4186,155459,50427.86,13.39,136,9,2025-11-26,1734.66,DELINQUENT_30,206061.7,0.67
1370,4188,144041,23688.42,14.78,115,34,2025-11-26,1774.1,CURRENT,196525.32,0.82
