balance_id,account_id,current_balance,available_balance,currency,last_updated,credit_limit
375,375,8819.49,7435.76,USD,2025-11-03 16:37:03.238219,0.0
376,376,13384.62,11079.78,USD,2025-11-03 16:37:03.238511,14419.34
377,377,10505.33,10116.72,USD,2025-11-03 16:37:03.238800,0.0
378,378,40364.41,36473.51,USD,2025-11-03 16:37:03.239048,0.0
379,379,6500.35,6367.49,USD,2025-11-03 16:37:03.239324,0.0
380,380,28116.96,24490.52,USD,2025-11-03 16:37:03.239590,0.0
381,381,39816.41,32561.14,USD,2025-11-03 16:37:03.239882,0.0
382,382,16116.18,15766.78,USD,2025-11-03 16:37:03.240160,0.0
383,383,24895.8,23131.5,USD,2025-11-03 16:37:03.240480,0.0
384,384,19566.65,17083.44,USD,2025-11-03 16:37:03.240742,0.0
385,385,41647.2,41482.69,USD,2025-11-03 16:37:03.241089,23936.47
386,386,9312.77,8466.37,USD,2025-11-03 16:37:03.241374,0.0
387,387,18740.8,16191.21,USD,2025-11-03 16:37:03.241679,0.0
388,388,33286.47,27270.77,USD,2025-11-03 16:37:03.242026,7292.43
389,389,19491.47,17856.08,USD,2025-11-03 16:37:03.242362,0.0
390,390,8794.52,8057.96,USD,2025-11-03 16:37:03.242724,0.0
391,391,20607.34,19797.18,USD,2025-11-03 16:37:03.243057,0.0
392,392,42162.57,41756.23,USD,2025-11-03 16:37:03.243386,4689.41
393,393,24870.02,23130.32,USD,2025-11-03 16:37:03.243704,0.0
394,394,50414.82,50010.75,USD,2025-11-03 16:37:03.244026,0.0
395,395,3839.45,3218.06,USD,2025-11-03 16:37:03.244328,0.0
396,396,30248.1,29649.55,USD,2025-11-03 16:37:03.244632,13559.31
397,397,28129.1,23445.47,USD,2025-11-03 16:37:03.244922,0.0
398,398,19037.31,18861.07,USD,2025-11-03 16:37:03.245243,3001.78
399,399,19992.3,19879.22,USD,2025-11-03 16:37:03.245511,0.0
400,400,23944.89,20145.47,USD,2025-11-03 16:37:03.245804,0.0
401,401,46246.48,45746.35,USD,2025-11-03 16:37:03.246080,14834.03
402,402,6919.13,6310.64,USD,2025-11-03 16:37:03.246344,0.0
403,403,43397.34,35103.97,USD,2025-11-03 16:37:03.246663,0.0
404,404,31846.75,30398.49,USD,2025-11-03 16:37:03.246978,0.0
405,405,18371.34,17847.3,USD,2025-11-03 16:37:03.247271,7162.38
406,406,37970.84,34772.27,USD,2025-11-03 16:37:03.247608,0.0
407,407,13883.9,12382.67,USD,2025-11-03 16:37:03.247899,0.0
408,408,39168.52,34235.71,USD,2025-11-03 16:37:03.248213,0.0
409,409,33735.56,30767.71,USD,2025-11-03 16:37:03.248491,7142.51
410,410,35353.7,33498.66,USD,2025-11-03 16:37:03.248781,0.0
411,411,44674.48,43441.7,USD,2025-11-03 16:37:03.249072,0.0
412,412,11791.0,11510.64,USD,2025-11-03 16:37:03.249454,0.0
413,413,8139.07,6949.24,USD,2025-11-03 16:37:03.249738,0.0
414,414,17022.05,13933.47,USD,2025-11-03 16:37:03.250003,0.0
415,415,43520.65,43191.78,USD,2025-11-03 16:37:03.250329,22935.17
416,416,28501.35,25878.48,USD,2025-11-03 16:37:03.250674,0.0
417,417,15589.82,14864.89,USD,2025-11-03 16:37:03.251049,0.0
418,418,-7394.12,-6031.68,USD,2025-11-03 16:37:03.251413,15059.5
419,419,36030.06,35829.04,USD,2025-11-03 16:37:03.251826,0.0
420,420,6400.55,6375.82,USD,2025-11-03 16:37:03.252176,0.0
421,421,3183.26,3062.42,USD,2025-11-03 16:37:03.252492,0.0
422,422,29670.16,26007.56,USD,2025-11-03 16:37:03.252806,0.0
423,423,18283.31,15945.3,USD,2025-11-03 16:37:03.253133,0.0
424,424,47311.36,40658.13,USD,2025-11-03 16:37:03.253484,13606.4
425,425,42991.71,36216.03,USD,2025-11-03 16:37:03.253815,0.0
426,426,27372.33,27047.42,USD,2025-11-03 16:37:03.254150,0.0
427,427,11451.9,9878.63,USD,2025-11-03 16:37:03.254495,0.0
428,428,37059.98,34929.2,USD,2025-11-03 16:37:03.254759,0.0
429,429,25372.14,23859.24,USD,2025-11-03 16:37:03.255079,0.0
430,430,14435.0,13827.2,USD,2025-11-03 16:37:03.255371,0.0
431,431,43177.85,40139.64,USD,2025-11-03 16:37:03.255712,0.0
432,432,5831.84,5635.88,USD,2025-11-03 16:37:03.256057,0.0
433,433,16980.88,15330.87,USD,2025-11-03 16:37:03.256310,0.0
434,434,-4078.39,-3943.91,USD,2025-11-03 16:37:03.256663,16333.7
435,435,928.8,916.0,USD,2025-11-03 16:37:03.256948,0.0
436,436,41966.97,40518.13,USD,2025-11-03 16:37:03.257256,0.0
437,437,43589.77,36262.88,USD,2025-11-03 16:37:03.257651,0.0
438,438,48619.36,41205.18,USD,2025-11-03 16:37:03.257957,13664.16
439,439,24455.94,23522.76,USD,2025-11-03 16:37:03.258252,5891.7
440,440,46930.39,41066.79,USD,2025-11-03 16:37:03.258530,6853.94
441,441,4425.84,3838.62,USD,2025-11-03 16:37:03.258864,0.0
442,442,27368.68,24355.52,USD,2025-11-03 16:37:03.259128,0.0
443,443,16360.77,14295.38,USD,2025-11-03 16:37:03.259418,0.0
444,444,28231.58,25553.05,USD,2025-11-03 16:37:03.259740,0.0
445,445,41166.3,33608.2,USD,2025-11-03 16:37:03.260040,0.0
446,446,32527.19,27107.85,USD,2025-11-03 16:37:03.260325,0.0
447,447,45910.15,44833.24,USD,2025-11-03 16:37:03.260580,15158.29
448,448,30114.54,29733.04,USD,2025-11-03 16:37:03.260907,0.0
449,449,46456.39,43959.95,USD,2025-11-03 16:37:03.261297,0.0
450,450,27634.28,27604.98,USD,2025-11-03 16:37:03.261648,0.0
451,451,27049.01,23169.54,USD,2025-11-03 16:37:03.261975,24086.97
452,452,11871.09,11307.85,USD,2025-11-03 16:37:03.262244,19805.29
453,453,12863.71,11383.4,USD,2025-11-03 16:37:03.262556,0.0
454,454,5076.99,4791.13,USD,2025-11-03 16:37:03.262849,0.0
455,455,43231.89,37917.95,USD,2025-11-03 16:37:03.263071,0.0
456,456,34945.64,31939.66,USD,2025-11-03 16:37:03.263348,16615.55
457,457,45278.19,37473.07,USD,2025-11-03 16:37:03.263667,17912.52
458,458,20800.48,17317.22,USD,2025-11-03 16:37:03.263946,17542.49
459,459,16264.03,16093.74,USD,2025-11-03 16:37:03.264265,0.0
460,460,9135.29,9112.31,USD,2025-11-03 16:37:03.264598,17572.53
461,461,19998.14,17849.74,USD,2025-11-03 16:37:03.264905,16861.98
462,462,46115.4,44682.53,USD,2025-11-03 16:37:03.265210,4679.67
463,463,30951.58,30616.98,USD,2025-11-03 16:37:03.265517,0.0
464,464,8822.52,8460.02,USD,2025-11-03 16:37:03.265844,0.0
465,465,1635.59,1380.56,USD,2025-11-03 16:37:03.266151,0.0
466,466,53052.01,46009.6,USD,2025-11-03 16:37:03.266526,0.0
467,467,48297.44,39773.81,USD,2025-11-03 16:37:03.266855,0.0
468,468,47668.78,44317.81,USD,2025-11-03 16:37:03.267173,0.0
469,469,33949.77,28491.43,USD,2025-11-03 16:37:03.267449,0.0
470,470,38519.36,33898.23,USD,2025-11-03 16:37:03.267746,5321.37
471,471,5642.66,4574.28,USD,2025-11-03 16:37:03.268104,23394.99
472,472,31785.87,31176.7,USD,2025-11-03 16:37:03.268403,0.0
473,473,25066.57,21934.88,USD,2025-11-03 16:37:03.268794,10609.16
474,474,1704.6,1531.44,USD,2025-11-03 16:37:03.269052,0.0
475,475,44055.21,39399.67,USD,2025-11-03 16:37:03.269378,0.0
476,476,30322.35,26299.67,USD,2025-11-03 16:37:03.269711,0.0
477,477,45608.61,38620.23,USD,2025-11-03 16:37:03.269991,0.0
478,478,-603.56,-534.39,USD,2025-11-03 16:37:03.270298,0.0
479,479,20912.3,20561.31,USD,2025-11-03 16:37:03.270633,0.0
480,480,15618.0,14450.45,USD,2025-11-03 16:37:03.270944,0.0
481,481,46318.88,44947.62,USD,2025-11-03 16:37:03.271275,19661.26
482,482,-6089.1,-5810.15,USD,2025-11-03 16:37:03.271567,0.0
483,483,34625.62,28641.92,USD,2025-11-03 16:37:03.271845,0.0
484,484,6132.63,5016.83,USD,2025-11-03 16:37:03.272151,0.0
485,485,46258.67,44564.0,USD,2025-11-03 16:37:03.272443,0.0
486,486,41141.08,34956.91,USD,2025-11-03 16:37:03.272720,0.0
487,487,12996.47,12568.0,USD,2025-11-03 16:37:03.272996,0.0
488,488,1202.35,994.15,USD,2025-11-03 16:37:03.273313,12298.51
489,489,8906.38,8096.52,USD,2025-11-03 16:37:03.273634,0.0
490,490,36471.1,29509.92,USD,2025-11-03 16:37:03.273950,0.0
491,491,1764.2,1412.39,USD,2025-11-03 16:37:03.274254,17550.96
492,492,26920.15,25797.55,USD,2025-11-03 16:37:03.274571,0.0
493,493,40631.53,38543.86,USD,2025-11-03 16:37:03.274910,0.0
494,494,48860.05,43190.25,USD,2025-11-03 16:37:03.275174,0.0
495,495,45565.11,45484.36,USD,2025-11-03 16:37:03.275489,0.0
496,496,14572.41,12436.12,USD,2025-11-03 16:37:03.275769,0.0
497,497,24336.38,19573.24,USD,2025-11-03 16:37:03.276087,0.0
498,498,19616.57,16552.73,USD,2025-11-03 16:37:03.276416,0.0
499,499,33756.62,27878.21,USD,2025-11-03 16:37:03.276748,0.0
500,500,12718.35,10434.14,USD,2025-11-03 16:37:03.277082,18000.88
501,501,33624.29,32065.5,USD,2025-11-03 16:37:03.277447,0.0
502,502,34768.21,29721.56,USD,2025-11-03 16:37:03.277755,0.0
503,503,21526.99,20673.58,USD,2025-11-03 16:37:03.278089,0.0
504,504,6650.5,6646.29,USD,2025-11-03 16:37:03.278451,0.0
505,505,2176.57,2137.11,USD,2025-11-03 16:37:03.278756,0.0
506,506,13143.08,11442.82,USD,2025-11-03 16:37:03.279056,0.0
507,507,26155.32,22378.55,USD,2025-11-03 16:37:03.279395,0.0
508,508,13678.31,11260.95,USD,2025-11-03 16:37:03.279688,23130.58
509,509,5527.68,5392.59,USD,2025-11-03 16:37:03.279993,0.0
510,510,1161.61,1024.61,USD,2025-11-03 16:37:03.280272,0.0
511,511,40479.04,37110.87,USD,2025-11-03 16:37:03.280548,0.0
512,512,21478.25,18384.28,USD,2025-11-03 16:37:03.280840,0.0
513,513,39539.92,35007.4,USD,2025-11-03 16:37:03.281129,0.0
514,514,42261.72,38454.51,USD,2025-11-03 16:37:03.281449,0.0
515,515,25246.89,25192.03,USD,2025-11-03 16:37:03.281716,0.0
516,516,18746.48,16141.51,USD,2025-11-03 16:37:03.281984,0.0
517,517,39418.77,34299.12,USD,2025-11-03 16:37:03.282329,5925.53
518,518,10517.07,9281.44,USD,2025-11-03 16:37:03.282698,0.0
519,519,49654.47,47300.5,USD,2025-11-03 16:37:03.282992,0.0
520,520,10842.71,9029.5,USD,2025-11-03 16:37:03.283281,0.0
521,521,40976.59,39140.1,USD,2025-11-03 16:37:03.283581,0.0
522,522,25299.06,24307.89,USD,2025-11-03 16:37:03.283903,0.0
523,523,25136.54,23927.87,USD,2025-11-03 16:37:03.284178,0.0
524,524,14331.88,13910.59,USD,2025-11-03 16:37:03.284550,0.0
525,525,24662.99,23824.17,USD,2025-11-03 16:37:03.284828,0.0
526,526,22665.89,21046.74,USD,2025-11-03 16:37:03.285140,0.0
527,527,23429.75,19322.73,USD,2025-11-03 16:37:03.285473,0.0
528,528,30232.57,26175.49,USD,2025-11-03 16:37:03.285796,0.0
529,529,21872.25,20482.59,USD,2025-11-03 16:37:03.286089,0.0
530,530,45186.02,40650.87,USD,2025-11-03 16:37:03.286368,0.0
531,531,30849.33,24875.35,USD,2025-11-03 16:37:03.286702,13403.19
532,532,3424.45,2947.51,USD,2025-11-03 16:37:03.286995,15371.22
533,533,32388.27,32322.99,USD,2025-11-03 16:37:03.287313,0.0
534,534,31655.77,29090.06,USD,2025-11-03 16:37:03.287624,7069.75
535,535,31670.32,30646.04,USD,2025-11-03 16:37:03.287888,0.0
536,536,28824.4,26490.37,USD,2025-11-03 16:37:03.288228,0.0
537,537,20151.29,17417.94,USD,2025-11-03 16:37:03.288575,0.0
538,538,4550.89,4192.74,USD,2025-11-03 16:37:03.288921,16872.43
539,539,48956.39,43762.44,USD,2025-11-03 16:37:03.289201,0.0
540,540,3360.73,2812.42,USD,2025-11-03 16:37:03.289544,0.0
541,541,27963.78,26225.13,USD,2025-11-03 16:37:03.289808,0.0
542,542,13021.17,11454.31,USD,2025-11-03 16:37:03.290127,0.0
543,543,29343.84,25771.2,USD,2025-11-03 16:37:03.290391,0.0
544,544,47790.44,38283.58,USD,2025-11-03 16:37:03.290683,0.0
545,545,45314.94,42674.98,USD,2025-11-03 16:37:03.290960,0.0
546,546,49567.41,45490.61,USD,2025-11-03 16:37:03.291333,0.0
547,547,29150.04,23765.43,USD,2025-11-03 16:37:03.291693,16647.8
548,548,39627.37,35837.02,USD,2025-11-03 16:37:03.292052,0.0
549,549,41764.36,33637.48,USD,2025-11-03 16:37:03.292274,0.0
550,550,34339.26,29099.76,USD,2025-11-03 16:37:03.292567,0.0
551,551,11897.84,11397.57,USD,2025-11-03 16:37:03.292910,20193.94
552,552,23868.74,19691.01,USD,2025-11-03 16:37:03.293238,0.0
553,553,43401.42,37855.07,USD,2025-11-03 16:37:03.293555,0.0
554,554,8398.54,7557.74,USD,2025-11-03 16:37:03.293846,0.0
555,555,2202.74,2201.21,USD,2025-11-03 16:37:03.294142,7508.39
556,556,37119.77,30939.87,USD,2025-11-03 16:37:03.294483,0.0
557,557,19170.14,18657.59,USD,2025-11-03 16:37:03.294775,0.0
558,558,662.31,546.12,USD,2025-11-03 16:37:03.295122,0.0
559,559,21661.18,21541.95,USD,2025-11-03 16:37:03.295459,0.0
560,560,1593.72,1514.39,USD,2025-11-03 16:37:03.295767,0.0
561,561,443.49,436.11,USD,2025-11-03 16:37:03.296058,0.0
562,562,40385.25,39459.45,USD,2025-11-03 16:37:03.296402,0.0
563,563,15321.27,13130.11,USD,2025-11-03 16:37:03.296741,0.0
564,564,45782.72,45649.6,USD,2025-11-03 16:37:03.297037,0.0
565,565,-2272.32,-2084.48,USD,2025-11-03 16:37:03.297391,0.0
566,566,29338.07,25690.51,USD,2025-11-03 16:37:03.297697,18259.52
567,567,16213.05,15047.27,USD,2025-11-03 16:37:03.297953,0.0
568,568,42361.69,38558.28,USD,2025-11-03 16:37:03.298253,0.0
569,569,15191.84,13928.83,USD,2025-11-03 16:37:03.298587,6523.5
570,570,4641.31,4385.59,USD,2025-11-03 16:37:03.298956,16345.76
571,571,2371.38,2367.25,USD,2025-11-03 16:37:03.299281,0.0
572,572,1426.03,1208.9,USD,2025-11-03 16:37:03.299532,0.0
573,573,48173.42,38847.85,USD,2025-11-03 16:37:03.299844,0.0
574,574,3216.96,2719.72,USD,2025-11-03 16:37:03.300206,0.0
575,575,36132.3,33009.94,USD,2025-11-03 16:37:03.300581,0.0
576,576,23566.3,20056.34,USD,2025-11-03 16:37:03.300917,0.0
577,577,16793.27,15873.0,USD,2025-11-03 16:37:03.301268,0.0
578,578,21140.35,18652.57,USD,2025-11-03 16:37:03.301546,17681.8
579,579,13692.2,11946.82,USD,2025-11-03 16:37:03.301867,0.0
580,580,45873.44,45362.49,USD,2025-11-03 16:37:03.302120,0.0
581,581,10098.21,8142.36,USD,2025-11-03 16:37:03.302463,4221.96
582,582,26873.38,26245.23,USD,2025-11-03 16:37:03.302796,14869.88
583,583,28402.0,24799.92,USD,2025-11-03 16:37:03.303137,0.0
584,584,43123.92,34712.56,USD,2025-11-03 16:37:03.303430,0.0
585,585,24848.55,22320.32,USD,2025-11-03 16:37:03.303765,0.0
586,586,46836.63,41090.74,USD,2025-11-03 16:37:03.304058,0.0
587,587,11673.23,10292.97,USD,2025-11-03 16:37:03.304345,0.0
588,588,34125.89,30902.26,USD,2025-11-03 16:37:03.304648,1674.79
589,589,33521.3,31703.32,USD,2025-11-03 16:37:03.304957,0.0
590,590,36633.2,32111.77,USD,2025-11-03 16:37:03.305273,0.0
591,591,10670.58,8839.73,USD,2025-11-03 16:37:03.305564,0.0
592,592,25550.17,22820.98,USD,2025-11-03 16:37:03.305840,0.0
593,593,48949.29,47824.04,USD,2025-11-03 16:37:03.306146,0.0
594,594,45726.7,42823.67,USD,2025-11-03 16:37:03.306460,0.0
595,595,12676.15,10672.36,USD,2025-11-03 16:37:03.306749,0.0
596,596,28873.26,23761.48,USD,2025-11-03 16:37:03.307013,0.0
597,597,9170.66,7977.86,USD,2025-11-03 16:37:03.307285,9100.94
598,598,32901.43,32152.11,USD,2025-11-03 16:37:03.307548,11024.5
599,599,25698.98,21321.33,USD,2025-11-03 16:37:03.307867,0.0
600,600,45755.49,45015.44,USD,2025-11-03 16:37:03.308156,0.0
601,601,6085.78,5073.42,USD,2025-11-03 16:37:03.308470,0.0
602,602,533.21,451.98,USD,2025-11-03 16:37:03.308783,0.0
603,603,4403.7,4114.08,USD,2025-11-03 16:37:03.309063,0.0
604,604,1181.72,1014.63,USD,2025-11-03 16:37:03.309407,0.0
605,605,43617.56,42114.34,USD,2025-11-03 16:37:03.309686,0.0
606,606,36283.19,31451.42,USD,2025-11-03 16:37:03.309989,0.0
607,607,22570.73,21598.31,USD,2025-11-03 16:37:03.310239,0.0
608,608,24487.29,20651.85,USD,2025-11-03 16:37:03.310542,0.0
609,609,35723.04,29207.7,USD,2025-11-03 16:37:03.310855,0.0
610,610,18366.89,17103.29,USD,2025-11-03 16:37:03.311213,0.0
611,611,17110.25,15521.2,USD,2025-11-03 16:37:03.311589,0.0
612,612,24574.19,19971.9,USD,2025-11-03 16:37:03.311888,0.0
613,613,12956.79,11655.04,USD,2025-11-03 16:37:03.312279,0.0
614,614,34832.14,34749.59,USD,2025-11-03 16:37:03.312623,0.0
615,615,5734.41,4707.85,USD,2025-11-03 16:37:03.312957,0.0
616,616,10808.99,10666.68,USD,2025-11-03 16:37:03.313276,0.0
617,617,46721.97,43990.01,USD,2025-11-03 16:37:03.313635,0.0
618,618,12580.44,10483.71,USD,2025-11-03 16:37:03.313913,0.0
619,619,5720.28,5620.52,USD,2025-11-03 16:37:03.314214,0.0
620,620,36567.11,33688.7,USD,2025-11-03 16:37:03.314533,0.0
621,621,15752.62,14848.13,USD,2025-11-03 16:37:03.314822,0.0
622,622,37517.34,33383.26,USD,2025-11-03 16:37:03.315181,17912.15
623,623,41067.97,35753.11,USD,2025-11-03 16:37:03.315487,0.0
624,624,29734.33,25345.42,USD,2025-11-03 16:37:03.315764,0.0
625,625,18560.33,16366.67,USD,2025-11-03 16:37:03.316043,0.0
626,626,41870.43,40846.58,USD,2025-11-03 16:37:03.316339,3996.26
627,627,34383.01,31631.1,USD,2025-11-03 16:37:03.316655,0.0
628,628,10644.67,10604.72,USD,2025-11-03 16:37:03.316990,0.0
629,629,37633.53,36398.05,USD,2025-11-03 16:37:03.317292,12650.8
630,630,35995.41,31156.9,USD,2025-11-03 16:37:03.317611,0.0
631,631,1623.36,1574.05,USD,2025-11-03 16:37:03.317932,0.0
632,632,40736.18,37512.81,USD,2025-11-03 16:37:03.318306,0.0
633,633,32224.61,28948.39,USD,2025-11-03 16:37:03.318631,19385.81
634,634,20008.45,19871.04,USD,2025-11-03 16:37:03.318935,0.0
635,635,40776.91,35177.59,USD,2025-11-03 16:37:03.319202,0.0
636,636,41142.58,38642.84,USD,2025-11-03 16:37:03.319476,0.0
637,637,38777.36,37073.11,USD,2025-11-03 16:37:03.319765,0.0
638,638,5235.94,4429.41,USD,2025-11-03 16:37:03.320133,0.0
639,639,36594.71,33708.11,USD,2025-11-03 16:37:03.320475,0.0
640,640,30601.97,28195.0,USD,2025-11-03 16:37:03.320742,0.0
641,641,25258.76,21770.98,USD,2025-11-03 16:37:03.321102,0.0
642,642,11723.82,9580.54,USD,2025-11-03 16:37:03.321394,14059.13
643,643,4394.9,4063.05,USD,2025-11-03 16:37:03.321712,0.0
644,644,14482.38,12708.57,USD,2025-11-03 16:37:03.321977,0.0
645,645,51405.35,42507.81,USD,2025-11-03 16:37:03.322296,4924.27
646,646,11471.22,11311.32,USD,2025-11-03 16:37:03.322643,0.0
647,647,8879.73,7405.56,USD,2025-11-03 16:37:03.322973,0.0
648,648,12933.92,11665.88,USD,2025-11-03 16:37:03.323281,0.0
649,649,48874.35,45239.19,USD,2025-11-03 16:37:03.323585,0.0
650,650,23658.18,20711.89,USD,2025-11-03 16:37:03.323859,0.0
651,651,44390.7,37842.75,USD,2025-11-03 16:37:03.324124,0.0
652,652,24441.11,19979.61,USD,2025-11-03 16:37:03.324407,0.0
653,653,2808.11,2689.72,USD,2025-11-03 16:37:03.324696,0.0
654,654,29903.57,27567.5,USD,2025-11-03 16:37:03.324975,12877.94
655,655,-693.91,-670.84,USD,2025-11-03 16:37:03.325287,0.0
656,656,42781.54,38397.6,USD,2025-11-03 16:37:03.325563,0.0
657,657,20347.22,18244.19,USD,2025-11-03 16:37:03.325947,11791.76
658,658,21537.37,17463.14,USD,2025-11-03 16:37:03.326304,0.0
659,659,13173.82,11510.99,USD,2025-11-03 16:37:03.326599,20357.04
660,660,25908.23,21095.49,USD,2025-11-03 16:37:03.326928,0.0
661,661,29163.84,25838.34,USD,2025-11-03 16:37:03.327209,0.0
662,662,28115.31,27392.14,USD,2025-11-03 16:37:03.327499,0.0
663,663,23572.09,20727.62,USD,2025-11-03 16:37:03.327838,0.0
664,664,43283.38,37934.22,USD,2025-11-03 16:37:03.328100,0.0
665,665,17572.81,17301.85,USD,2025-11-03 16:37:03.328401,8468.4
666,666,36570.82,36225.16,USD,2025-11-03 16:37:03.328678,0.0
667,667,33224.38,28978.5,USD,2025-11-03 16:37:03.328957,0.0
668,668,18775.19,16853.6,USD,2025-11-03 16:37:03.329258,0.0
669,669,50838.79,44817.7,USD,2025-11-03 16:37:03.329551,0.0
670,670,11195.29,10766.93,USD,2025-11-03 16:37:03.329813,0.0
671,671,40450.83,38770.33,USD,2025-11-03 16:37:03.330106,20449.46
672,672,26597.12,24310.35,USD,2025-11-03 16:37:03.330428,3353.24
673,673,28224.54,25828.09,USD,2025-11-03 16:37:03.330749,0.0
674,674,6218.17,6074.84,USD,2025-11-03 16:37:03.331019,5423.9
675,675,5574.89,5432.09,USD,2025-11-03 16:37:03.331352,0.0
676,676,2412.91,2321.11,USD,2025-11-03 16:37:03.331643,0.0
677,677,18175.3,17490.35,USD,2025-11-03 16:37:03.331985,12990.37
678,678,49996.11,47607.57,USD,2025-11-03 16:37:03.332290,0.0
679,679,32462.4,26487.52,USD,2025-11-03 16:37:03.332608,0.0
680,680,22312.89,20204.9,USD,2025-11-03 16:37:03.332953,0.0
681,681,41177.15,35557.74,USD,2025-11-03 16:37:03.333291,0.0
682,682,28456.92,27288.85,USD,2025-11-03 16:37:03.333626,0.0
683,683,22858.42,18542.19,USD,2025-11-03 16:37:03.333895,0.0
684,684,27019.64,21768.14,USD,2025-11-03 16:37:03.334201,0.0
685,685,49202.78,44040.63,USD,2025-11-03 16:37:03.334491,0.0
686,686,5155.65,4978.99,USD,2025-11-03 16:37:03.334856,2330.6
687,687,3909.44,3649.34,USD,2025-11-03 16:37:03.335226,0.0
688,688,4037.89,3572.79,USD,2025-11-03 16:37:03.335520,0.0
689,689,28721.89,26323.84,USD,2025-11-03 16:37:03.335855,0.0
690,690,46868.26,45266.09,USD,2025-11-03 16:37:03.336204,12682.77
691,691,41898.14,41440.09,USD,2025-11-03 16:37:03.336486,18500.72
692,692,5104.81,4563.1,USD,2025-11-03 16:37:03.336870,0.0
693,693,16355.61,16140.12,USD,2025-11-03 16:37:03.337262,0.0
694,694,16524.17,15728.55,USD,2025-11-03 16:37:03.337556,0.0
695,695,45956.84,40114.3,USD,2025-11-03 16:37:03.337838,14295.12
696,696,42660.19,35559.12,USD,2025-11-03 16:37:03.338144,0.0
697,697,36735.37,30340.89,USD,2025-11-03 16:37:03.338424,18792.46
698,698,29174.91,25988.0,USD,2025-11-03 16:37:03.338810,0.0
699,699,26150.99,22357.37,USD,2025-11-03 16:37:03.339159,0.0
700,700,2636.59,2137.35,USD,2025-11-03 16:37:03.339466,17440.19
701,701,37840.96,35456.07,USD,2025-11-03 16:37:03.339827,0.0
702,702,8927.25,8163.87,USD,2025-11-03 16:37:03.340134,0.0
703,703,35380.91,34534.77,USD,2025-11-03 16:37:03.340425,12035.85
704,704,27203.85,21881.87,USD,2025-11-03 16:37:03.340702,0.0
705,705,21429.48,21421.73,USD,2025-11-03 16:37:03.340993,0.0
706,706,37350.51,30339.25,USD,2025-11-03 16:37:03.341314,0.0
707,707,45722.53,37200.7,USD,2025-11-03 16:37:03.341665,0.0
708,708,38774.41,38024.46,USD,2025-11-03 16:37:03.342003,0.0
709,709,6464.98,5351.44,USD,2025-11-03 16:37:03.342327,0.0
710,710,2740.16,2505.67,USD,2025-11-03 16:37:03.342617,0.0
711,711,53607.76,47204.58,USD,2025-11-03 16:37:03.342951,0.0
712,712,18814.54,15973.93,USD,2025-11-03 16:37:03.343257,0.0
713,713,16151.17,14410.08,USD,2025-11-03 16:37:03.343630,0.0
714,714,44544.48,43493.61,USD,2025-11-03 16:37:03.343975,0.0
715,715,16998.91,16142.23,USD,2025-11-03 16:37:03.344283,0.0
716,716,25744.09,22611.46,USD,2025-11-03 16:37:03.344574,0.0
717,717,35439.81,33213.76,USD,2025-11-03 16:37:03.344839,0.0
718,718,49242.07,41311.08,USD,2025-11-03 16:37:03.345095,0.0
719,719,45022.13,40437.56,USD,2025-11-03 16:37:03.345411,0.0
720,720,6150.87,5210.48,USD,2025-11-03 16:37:03.345732,0.0
721,721,30385.28,24649.81,USD,2025-11-03 16:37:03.345999,0.0
722,722,4420.36,3936.68,USD,2025-11-03 16:37:03.346291,0.0
723,723,36411.95,35932.6,USD,2025-11-03 16:37:03.346581,1942.14
724,724,44881.94,42586.05,USD,2025-11-03 16:37:03.346877,10894.88
725,725,26052.56,24941.41,USD,2025-11-03 16:37:03.347182,0.0
726,726,31969.52,28782.17,USD,2025-11-03 16:37:03.347486,0.0
727,727,15766.68,15585.22,USD,2025-11-03 16:37:03.347765,0.0
728,728,15765.44,13723.24,USD,2025-11-03 16:37:03.348064,0.0
729,729,9165.35,8256.72,USD,2025-11-03 16:37:03.348405,0.0
730,730,22975.34,21192.77,USD,2025-11-03 16:37:03.348790,0.0
731,731,2433.05,2040.64,USD,2025-11-03 16:37:03.349124,0.0
732,732,6970.97,5610.31,USD,2025-11-03 16:37:03.349460,0.0
733,733,9531.63,9187.4,USD,2025-11-03 16:37:03.349773,0.0
734,734,15748.6,14008.66,USD,2025-11-03 16:37:03.350068,0.0
735,735,15563.04,13991.41,USD,2025-11-03 16:37:03.350334,13733.03
736,736,33362.55,31883.44,USD,2025-11-03 16:37:03.350579,0.0
737,737,36534.29,35589.77,USD,2025-11-03 16:37:03.350865,0.0
