relationship_id,client_id,product_id,relationship_type,start_date,end_date,status
449,711,8,BENEFICIARY,2022-08-24,2027-07-17,PENDING
450,1118,3,BENEFICIARY,2025-11-02,,INACTIVE
451,2254,1,CO_OWNER,2023-07-15,,ACTIVE
452,497,10,CO_OWNER,2025-09-07,,ACTIVE
453,2971,7,CO_OWNER,2024-06-12,2027-04-09,PENDING
454,504,11,OWNER,2025-05-03,2027-03-12,PENDING
455,1384,4,CO_OWNER,2024-09-11,2026-02-17,INACTIVE
456,544,7,AUTHORIZED_USER,2025-04-29,,PENDING
457,2659,7,AUTHORIZED_USER,2025-10-09,,ACTIVE
458,436,1,CO_OWNER,2025-07-17,,INACTIVE
459,2794,12,BENEFICIARY,2025-04-09,,PENDING
460,33,11,BENEFICIARY,2023-09-24,,ACTIVE
461,1593,9,BENEFICIARY,2024-06-25,2027-02-14,ACTIVE
462,1193,10,CO_OWNER,2025-09-02,,ACTIVE
463,593,12,CO_OWNER,2022-05-13,,PENDING
464,2177,5,CO_OWNER,2025-08-16,2026-11-25,INACTIVE
465,1483,3,CO_OWNER,2025-03-12,,INACTIVE
466,2843,9,BENEFICIARY,2021-04-05,,INACTIVE
467,1291,1,OWNER,2025-10-26,,ACTIVE
468,1574,6,AUTHORIZED_USER,2024-05-24,2027-05-05,ACTIVE
469,1544,4,BENEFICIARY,2022-05-24,2026-12-12,INACTIVE
470,2284,5,BENEFICIARY,2025-01-20,,INACTIVE
471,1452,5,BENEFICIARY,2025-06-10,,PENDING
472,1214,9,BENEFICIARY,2025-06-16,,PENDING
473,1401,3,BENEFICIARY,2025-01-31,2026-09-26,ACTIVE
474,2940,7,AUTHORIZED_USER,2021-09-29,,PENDING
475,2966,9,CO_OWNER,2025-06-15,,ACTIVE
476,649,6,OWNER,2024-06-13,,INACTIVE
477,1221,9,BENEFICIARY,2025-10-15,2026-09-04,PENDING
478,2357,4,AUTHORIZED_USER,2021-07-07,,PENDING
479,2881,2,BENEFICIARY,2024-03-22,,INACTIVE
480,1986,4,CO_OWNER,2024-05-03,,PENDING
481,1001,7,OWNER,2024-01-18,,ACTIVE
482,2152,4,BENEFICIARY,2024-11-30,,ACTIVE
483,442,9,OWNER,2024-05-05,2025-11-20,ACTIVE
484,561,3,AUTHORIZED_USER,2024-02-20,,INACTIVE
485,579,7,CO_OWNER,2025-05-29,,PENDING
486,485,1,OWNER,2025-03-01,2026-03-15,ACTIVE
487,130,8,OWNER,2022-04-22,,ACTIVE
488,885,1,OWNER,2024-09-10,,PENDING
489,124,1,CO_OWNER,2024-12-04,,ACTIVE
490,2683,6,AUTHORIZED_USER,2022-10-30,,INACTIVE
491,1701,9,AUTHORIZED_USER,2025-04-30,,INACTIVE
492,2731,11,AUTHORIZED_USER,2025-10-20,,INACTIVE
493,2283,11,OWNER,2025-07-05,,INACTIVE
494,483,10,AUTHORIZED_USER,2025-07-29,2026-05-26,INACTIVE
495,1184,6,BENEFICIARY,2025-04-03,2026-06-10,PENDING
496,1277,1,CO_OWNER,2025-07-22,2026-12-01,INACTIVE
497,755,1,BENEFICIARY,2024-02-11,,PENDING
498,694,3,OWNER,2022-09-08,,INACTIVE
499,1815,11,AUTHORIZED_USER,2024-06-07,,ACTIVE
500,1372,2,AUTHORIZED_USER,2024-07-23,2026-08-17,PENDING
501,1003,3,BENEFICIARY,2024-02-11,,PENDING
502,1628,3,CO_OWNER,2023-06-01,,INACTIVE
503,2226,11,OWNER,2025-10-19,2027-06-08,PENDING
504,1285,4,CO_OWNER,2025-04-07,,PENDING
505,1589,4,OWNER,2025-10-28,2026-01-14,PENDING
506,2626,3,OWNER,2025-07-16,2026-10-28,ACTIVE
507,2253,7,AUTHORIZED_USER,2024-02-13,,PENDING
508,2677,10,OWNER,2023-07-08,,PENDING
509,504,11,AUTHORIZED_USER,2025-01-17,2027-07-08,ACTIVE
510,2444,10,AUTHORIZED_USER,2023-10-30,,INACTIVE
511,236,12,AUTHORIZED_USER,2024-03-08,,INACTIVE
512,2946,12,CO_OWNER,2025-10-01,,ACTIVE
513,2929,3,AUTHORIZED_USER,2025-02-13,,PENDING
514,1832,1,OWNER,2023-09-09,2025-11-26,ACTIVE
515,1049,6,BENEFICIARY,2025-02-03,,INACTIVE
516,2292,2,CO_OWNER,2025-07-30,,PENDING
517,2896,5,CO_OWNER,2023-06-03,,PENDING
518,1123,10,CO_OWNER,2022-03-06,2027-01-01,ACTIVE
519,222,7,BENEFICIARY,2022-04-13,2027-07-28,INACTIVE
520,1751,11,AUTHORIZED_USER,2024-07-01,2026-09-19,PENDING
521,1977,1,OWNER,2024-08-31,2027-01-03,INACTIVE
522,345,8,CO_OWNER,2023-11-08,,ACTIVE
523,1118,11,OWNER,2025-11-02,2026-01-04,PENDING
524,1290,12,AUTHORIZED_USER,2025-05-31,,INACTIVE
525,2711,8,OWNER,2024-06-16,,INACTIVE
526,2199,7,AUTHORIZED_USER,2024-08-20,,ACTIVE
527,2365,6,AUTHORIZED_USER,2023-08-30,,ACTIVE
528,615,3,AUTHORIZED_USER,2023-08-08,,ACTIVE
529,1266,10,CO_OWNER,2024-07-19,,PENDING
530,2962,2,AUTHORIZED_USER,2023-05-30,,PENDING
531,1711,10,AUTHORIZED_USER,2024-11-23,,INACTIVE
532,2704,1,BENEFICIARY,2025-08-29,2025-12-02,ACTIVE
533,2338,10,BENEFICIARY,2022-10-29,2027-05-14,PENDING
534,2420,4,BENEFICIARY,2023-06-18,2027-10-05,INACTIVE
535,2185,10,AUTHORIZED_USER,2025-09-08,2027-03-11,PENDING
536,2610,8,BENEFICIARY,2025-05-06,2026-03-16,INACTIVE
537,2748,1,OWNER,2023-02-28,2027-10-05,PENDING
538,1712,3,CO_OWNER,2023-04-12,,INACTIVE
539,2353,5,CO_OWNER,2023-10-28,,INACTIVE
540,1792,9,AUTHORIZED_USER,2024-03-25,,ACTIVE
541,706,5,BENEFICIARY,2024-05-23,,ACTIVE
542,1836,8,BENEFICIARY,2025-10-31,2026-07-06,INACTIVE
543,2548,12,BENEFICIARY,2025-10-29,,PENDING
544,2968,9,CO_OWNER,2024-05-10,,INACTIVE
545,1629,7,CO_OWNER,2025-05-13,,ACTIVE
546,472,5,OWNER,2025-10-05,,PENDING
547,393,1,CO_OWNER,2025-10-25,,INACTIVE
548,31,6,CO_OWNER,2023-01-26,,PENDING
549,612,9,OWNER,2023-10-02,2026-05-24,INACTIVE
550,207,10,AUTHORIZED_USER,2023-06-25,,PENDING
551,1122,8,OWNER,2024-01-31,,PENDING
552,2561,4,OWNER,2024-03-30,,INACTIVE
553,356,2,AUTHORIZED_USER,2023-05-06,2026-09-26,ACTIVE
554,1034,11,OWNER,2025-02-14,,ACTIVE
555,2090,8,AUTHORIZED_USER,2022-02-19,,PENDING
556,459,11,BENEFICIARY,2024-08-29,,INACTIVE
557,2216,10,BENEFICIARY,2023-07-27,2027-04-04,ACTIVE
558,825,6,CO_OWNER,2025-04-02,2027-04-08,ACTIVE
559,2300,8,OWNER,2025-05-02,,INACTIVE
560,1656,7,CO_OWNER,2025-10-28,,INACTIVE
561,447,5,AUTHORIZED_USER,2024-12-02,2026-05-11,INACTIVE
562,1363,6,CO_OWNER,2025-10-30,2026-12-02,PENDING
563,2516,8,AUTHORIZED_USER,2025-07-26,,ACTIVE
564,804,4,OWNER,2023-11-12,,PENDING
565,1791,11,BENEFICIARY,2025-01-19,,INACTIVE
566,2613,10,OWNER,2025-02-25,,INACTIVE
567,719,8,OWNER,2025-01-16,,PENDING
568,769,7,CO_OWNER,2023-07-10,2026-11-25,ACTIVE
569,1057,6,BENEFICIARY,2025-05-22,,INACTIVE
570,1271,8,OWNER,2024-05-28,2026-03-25,PENDING
571,2048,3,OWNER,2025-10-05,,INACTIVE
572,616,7,BENEFICIARY,2025-10-06,,PENDING
573,1204,2,OWNER,2023-12-31,,PENDING
574,899,9,CO_OWNER,2025-04-07,2026-06-13,ACTIVE
575,1800,7,OWNER,2022-09-08,,INACTIVE
576,442,5,OWNER,2024-06-08,,PENDING
577,2629,8,AUTHORIZED_USER,2025-10-15,,ACTIVE
578,2561,9,OWNER,2021-03-26,,PENDING
579,1137,8,BENEFICIARY,2024-04-29,,ACTIVE
580,1849,4,AUTHORIZED_USER,2024-12-27,,PENDING
581,2139,3,OWNER,2024-10-19,2026-04-11,INACTIVE
582,1938,9,CO_OWNER,2024-11-23,2026-03-06,ACTIVE
583,1081,3,OWNER,2025-07-27,,INACTIVE
584,879,12,AUTHORIZED_USER,2025-04-28,,INACTIVE
585,2807,10,AUTHORIZED_USER,2024-12-24,,PENDING
586,421,11,OWNER,2025-04-06,,ACTIVE
587,2899,3,CO_OWNER,2025-05-14,,ACTIVE
588,2910,1,BENEFICIARY,2022-08-19,,PENDING
589,900,7,AUTHORIZED_USER,2024-12-12,,INACTIVE
590,2011,7,OWNER,2025-10-19,,PENDING
591,621,10,OWNER,2025-10-07,,ACTIVE
592,2116,2,AUTHORIZED_USER,2021-07-27,,INACTIVE
593,1527,1,AUTHORIZED_USER,2024-10-07,2026-07-06,ACTIVE
594,976,10,CO_OWNER,2023-11-08,,PENDING
595,2832,2,OWNER,2023-01-30,2026-10-21,INACTIVE
596,2165,6,CO_OWNER,2025-08-05,2026-08-28,ACTIVE
597,1580,5,BENEFICIARY,2024-06-13,,ACTIVE
598,570,8,BENEFICIARY,2024-05-27,,PENDING
599,1354,6,AUTHORIZED_USER,2025-08-13,,INACTIVE
600,2454,1,AUTHORIZED_USER,2024-10-01,2026-12-06,PENDING
601,2938,5,BENEFICIARY,2024-11-28,2027-06-07,INACTIVE
602,397,3,OWNER,2024-07-08,2027-05-11,ACTIVE
603,1076,2,AUTHORIZED_USER,2025-10-14,,PENDING
604,2388,5,AUTHORIZED_USER,2025-10-09,2025-12-02,INACTIVE
605,422,7,OWNER,2024-10-07,,ACTIVE
606,1856,2,BENEFICIARY,2025-10-05,,ACTIVE
607,680,3,CO_OWNER,2024-06-02,,PENDING
608,1278,6,OWNER,2023-08-23,,ACTIVE
609,1396,9,BENEFICIARY,2025-10-17,,INACTIVE
610,775,12,AUTHORIZED_USER,2024-10-05,,ACTIVE
611,1503,2,BENEFICIARY,2025-09-30,2026-12-07,PENDING
612,1590,5,AUTHORIZED_USER,2025-05-25,,PENDING
613,1725,5,BENEFICIARY,2023-04-29,,PENDING
614,974,6,BENEFICIARY,2025-07-25,2027-10-13,ACTIVE
615,2477,6,AUTHORIZED_USER,2024-08-25,2027-10-13,PENDING
616,940,4,CO_OWNER,2023-04-22,2027-04-09,PENDING
617,2861,1,CO_OWNER,2025-05-26,,ACTIVE
618,460,2,CO_OWNER,2024-11-10,2026-07-26,INACTIVE
619,226,1,CO_OWNER,2025-08-15,,ACTIVE
620,44,6,AUTHORIZED_USER,2025-06-02,2026-02-25,PENDING
621,2015,8,AUTHORIZED_USER,2025-04-23,,ACTIVE
622,2004,6,OWNER,2025-04-27,2026-03-06,PENDING
623,1122,3,BENEFICIARY,2025-01-31,,INACTIVE
624,1519,3,AUTHORIZED_USER,2025-05-20,,ACTIVE
625,1576,2,CO_OWNER,2024-02-16,,ACTIVE
626,573,7,OWNER,2025-07-20,2026-12-17,ACTIVE
627,1505,4,OWNER,2024-04-12,2027-06-06,INACTIVE
628,614,8,CO_OWNER,2023-04-10,2026-07-25,INACTIVE
629,1612,7,OWNER,2025-03-09,,INACTIVE
630,170,4,AUTHORIZED_USER,2025-09-11,2026-08-26,ACTIVE
631,334,3,BENEFICIARY,2025-09-20,,PENDING
632,1459,10,AUTHORIZED_USER,2025-03-30,2027-03-09,PENDING
633,2829,12,BENEFICIARY,2023-04-14,2026-02-09,PENDING
634,1400,3,BENEFICIARY,2022-12-17,,ACTIVE
635,366,12,BENEFICIARY,2024-07-08,2026-01-04,INACTIVE
636,1910,6,AUTHORIZED_USER,2024-06-04,,ACTIVE
637,1570,12,AUTHORIZED_USER,2025-06-08,,ACTIVE
638,1728,3,BENEFICIARY,2025-08-11,,ACTIVE
639,248,12,OWNER,2025-09-18,,ACTIVE
640,2908,6,AUTHORIZED_USER,2025-10-09,,INACTIVE
641,314,6,AUTHORIZED_USER,2023-10-28,2027-10-11,PENDING
642,572,8,OWNER,2024-04-24,2025-11-20,INACTIVE
643,1542,10,OWNER,2024-08-07,,INACTIVE
644,57,9,BENEFICIARY,2024-09-19,,ACTIVE
645,1632,12,CO_OWNER,2022-05-29,,PENDING
646,2545,6,BENEFICIARY,2025-09-08,,INACTIVE
647,2458,7,OWNER,2024-08-16,,PENDING
648,98,12,OWNER,2024-04-11,,INACTIVE
649,383,10,OWNER,2023-12-24,,INACTIVE
650,1562,9,AUTHORIZED_USER,2025-02-17,,PENDING
651,2957,10,OWNER,2023-01-17,2026-06-12,ACTIVE
652,275,12,OWNER,2024-08-13,2026-12-09,ACTIVE
653,1551,12,CO_OWNER,2023-03-06,2027-07-16,INACTIVE
654,2717,11,BENEFICIARY,2024-07-04,,INACTIVE
655,2847,6,AUTHORIZED_USER,2023-02-13,2026-10-17,INACTIVE
656,1162,3,CO_OWNER,2024-08-31,,ACTIVE
657,1350,3,AUTHORIZED_USER,2024-06-21,,INACTIVE
658,2081,9,AUTHORIZED_USER,2024-06-27,,ACTIVE
659,963,4,BENEFICIARY,2021-09-18,,INACTIVE
660,2542,1,AUTHORIZED_USER,2023-09-12,,PENDING
661,752,5,OWNER,2023-10-26,,INACTIVE
662,2057,10,CO_OWNER,2025-09-07,,PENDING
663,930,11,BENEFICIARY,2025-01-14,,INACTIVE
664,1642,11,OWNER,2025-05-21,,ACTIVE
665,2526,11,AUTHORIZED_USER,2023-08-13,,PENDING
666,1528,9,OWNER,2025-05-18,,INACTIVE
667,2194,2,CO_OWNER,2024-03-09,2026-07-25,ACTIVE
668,1640,11,OWNER,2025-06-05,,INACTIVE
669,1517,3,CO_OWNER,2025-02-22,,ACTIVE
670,22,11,OWNER,2023-10-14,2026-08-29,INACTIVE
671,1827,3,CO_OWNER,2025-05-10,,ACTIVE
672,2169,7,CO_OWNER,2024-11-27,2025-12-18,PENDING
673,2823,8,OWNER,2022-06-15,,ACTIVE
674,2938,1,OWNER,2023-01-12,2027-03-14,ACTIVE
675,1813,12,BENEFICIARY,2024-12-27,,PENDING
676,2190,8,AUTHORIZED_USER,2025-02-08,2026-09-29,INACTIVE
677,805,9,CO_OWNER,2023-10-01,2027-07-18,INACTIVE
678,2257,11,OWNER,2024-09-16,,INACTIVE
679,1719,4,BENEFICIARY,2022-09-26,,PENDING
680,942,7,OWNER,2024-06-11,2025-11-16,INACTIVE
681,2424,5,OWNER,2025-08-29,,PENDING
682,567,12,OWNER,2025-06-09,,ACTIVE
683,2560,10,CO_OWNER,2024-01-16,,ACTIVE
684,2804,4,CO_OWNER,2025-04-12,,PENDING
685,1192,5,OWNER,2024-03-16,,INACTIVE
686,840,11,BENEFICIARY,2023-08-02,2026-12-03,ACTIVE
687,2973,5,BENEFICIARY,2023-08-09,2026-03-22,ACTIVE
688,2073,9,AUTHORIZED_USER,2024-11-25,,PENDING
689,1259,1,BENEFICIARY,2025-11-02,,INACTIVE
690,2726,3,CO_OWNER,2022-02-04,,PENDING
691,152,1,BENEFICIARY,2021-11-08,,ACTIVE
692,879,5,BENEFICIARY,2025-08-23,2026-04-25,ACTIVE
693,2160,3,OWNER,2025-10-24,,ACTIVE
694,1109,12,OWNER,2023-05-26,2026-10-30,PENDING
695,2330,11,CO_OWNER,2024-08-19,,PENDING
696,787,5,AUTHORIZED_USER,2025-03-14,2027-04-06,ACTIVE
697,1522,1,AUTHORIZED_USER,2021-12-24,2026-07-03,INACTIVE
698,420,3,AUTHORIZED_USER,2025-11-01,,INACTIVE
699,710,5,AUTHORIZED_USER,2023-04-28,2026-11-26,PENDING
700,2011,3,BENEFICIARY,2025-03-10,,ACTIVE
701,641,3,CO_OWNER,2024-11-06,2027-10-26,PENDING
702,259,7,OWNER,2024-08-21,,PENDING
703,1288,9,OWNER,2024-10-19,2026-01-10,PENDING
704,1776,4,OWNER,2025-10-16,,ACTIVE
705,2368,1,OWNER,2023-12-01,,PENDING
706,1014,8,OWNER,2025-08-04,2027-06-27,PENDING
707,1847,5,CO_OWNER,2025-09-27,,INACTIVE
708,1620,10,OWNER,2025-10-29,,INACTIVE
709,62,4,BENEFICIARY,2023-05-02,,INACTIVE
710,2181,10,BENEFICIARY,2025-01-25,,INACTIVE
711,1957,8,OWNER,2025-10-20,2026-02-18,PENDING
712,1414,4,BENEFICIARY,2023-03-01,,PENDING
713,1100,4,AUTHORIZED_USER,2025-07-08,,INACTIVE
714,733,2,AUTHORIZED_USER,2024-08-21,2026-09-09,INACTIVE
715,31,7,AUTHORIZED_USER,2023-12-03,,ACTIVE
716,455,10,BENEFICIARY,2025-06-13,,INACTIVE
717,900,4,CO_OWNER,2025-08-08,2027-02-17,PENDING
718,2651,1,OWNER,2023-11-21,2026-06-08,PENDING
719,1723,10,OWNER,2023-04-11,,ACTIVE
720,1999,6,OWNER,2024-11-20,,PENDING
721,747,2,AUTHORIZED_USER,2025-08-23,,INACTIVE
722,1236,4,AUTHORIZED_USER,2021-12-22,,ACTIVE
723,782,11,AUTHORIZED_USER,2024-10-17,2026-05-13,INACTIVE
724,58,12,OWNER,2024-11-29,,ACTIVE
725,583,12,AUTHORIZED_USER,2025-09-29,,PENDING
726,1804,7,OWNER,2025-07-12,2027-02-19,ACTIVE
727,2372,5,AUTHORIZED_USER,2024-09-01,,PENDING
728,2845,6,AUTHORIZED_USER,2024-03-19,2026-11-22,INACTIVE
729,1299,9,OWNER,2024-12-01,,INACTIVE
730,1848,6,AUTHORIZED_USER,2025-05-25,,INACTIVE
731,1324,9,AUTHORIZED_USER,2024-08-22,,ACTIVE
732,2350,4,CO_OWNER,2022-03-07,,ACTIVE
733,2922,6,CO_OWNER,2025-02-03,,ACTIVE
734,1057,2,CO_OWNER,2024-05-03,,INACTIVE
735,2589,3,BENEFICIARY,2025-10-05,2025-11-13,PENDING
736,2231,3,CO_OWNER,2023-12-19,,ACTIVE
737,2423,2,CO_OWNER,2021-04-11,,PENDING
738,2955,5,OWNER,2024-08-05,,ACTIVE
739,2131,9,OWNER,2023-06-05,2027-04-25,PENDING
740,1260,8,OWNER,2025-05-09,,ACTIVE
741,744,10,CO_OWNER,2025-05-30,2027-03-21,PENDING
742,1111,9,BENEFICIARY,2024-04-18,2027-01-20,PENDING
743,1347,7,AUTHORIZED_USER,2025-02-11,,INACTIVE
744,2560,2,OWNER,2023-04-23,2026-03-30,PENDING
745,2596,8,BENEFICIARY,2024-07-30,,ACTIVE
746,692,4,CO_OWNER,2023-04-21,2026-06-12,PENDING
747,918,8,AUTHORIZED_USER,2025-04-11,,ACTIVE
748,12,10,CO_OWNER,2025-06-26,2027-03-16,INACTIVE
749,1993,6,AUTHORIZED_USER,2024-04-10,,ACTIVE
750,1271,2,AUTHORIZED_USER,2025-01-04,,ACTIVE
751,2186,2,BENEFICIARY,2021-03-10,,PENDING
752,273,11,OWNER,2025-04-23,2026-04-21,PENDING
753,504,12,AUTHORIZED_USER,2025-02-02,,INACTIVE
754,316,2,CO_OWNER,2022-08-30,,INACTIVE
755,2674,10,AUTHORIZED_USER,2025-11-01,,PENDING
756,1746,8,OWNER,2025-07-06,,ACTIVE
757,733,10,OWNER,2025-08-04,,PENDING
758,547,1,AUTHORIZED_USER,2025-04-16,2027-09-06,INACTIVE
759,613,2,BENEFICIARY,2025-04-06,2027-01-28,PENDING
760,2667,3,AUTHORIZED_USER,2022-08-07,,INACTIVE
761,2483,10,AUTHORIZED_USER,2022-12-22,2026-11-13,ACTIVE
762,2427,5,BENEFICIARY,2025-01-04,2026-11-04,PENDING
763,1906,4,AUTHORIZED_USER,2025-07-25,,INACTIVE
764,1338,4,CO_OWNER,2023-01-03,,PENDING
765,3,9,AUTHORIZED_USER,2024-08-31,2026-11-30,PENDING
766,436,6,OWNER,2025-08-15,,ACTIVE
767,137,9,CO_OWNER,2023-09-26,,ACTIVE
768,2897,7,BENEFICIARY,2023-02-16,2025-11-24,ACTIVE
769,2856,2,OWNER,2025-10-01,2026-09-30,ACTIVE
770,975,2,OWNER,2021-10-04,,INACTIVE
771,2219,12,OWNER,2025-01-23,2026-05-04,INACTIVE
772,2818,11,BENEFICIARY,2025-07-30,2026-07-10,INACTIVE
773,281,5,OWNER,2025-01-06,,ACTIVE
774,1633,4,BENEFICIARY,2022-12-07,,ACTIVE
775,2873,12,OWNER,2025-08-08,,ACTIVE
776,2707,7,BENEFICIARY,2025-04-14,,ACTIVE
777,1214,6,OWNER,2025-10-14,,ACTIVE
778,2260,12,OWNER,2025-08-11,,PENDING
779,2434,12,AUTHORIZED_USER,2023-09-01,,ACTIVE
780,747,4,OWNER,2024-01-23,,INACTIVE
781,1320,2,BENEFICIARY,2025-08-31,2027-08-26,INACTIVE
782,59,10,BENEFICIARY,2025-08-27,,PENDING
783,2297,4,AUTHORIZED_USER,2025-09-10,2026-03-29,INACTIVE
784,2555,6,BENEFICIARY,2021-05-02,,ACTIVE
785,467,3,BENEFICIARY,2025-08-31,2027-05-04,INACTIVE
786,686,3,AUTHORIZED_USER,2024-11-11,,INACTIVE
787,2826,7,AUTHORIZED_USER,2021-10-24,,INACTIVE
788,1600,4,AUTHORIZED_USER,2024-03-02,2027-10-07,INACTIVE
789,1327,10,BENEFICIARY,2025-03-26,2026-01-05,INACTIVE
790,500,1,CO_OWNER,2024-11-30,,PENDING
791,1275,11,AUTHORIZED_USER,2023-03-12,,ACTIVE
792,2338,5,BENEFICIARY,2022-12-06,,ACTIVE
793,1404,11,BENEFICIARY,2025-05-25,,INACTIVE
794,179,3,BENEFICIARY,2025-04-07,,ACTIVE
795,1936,11,OWNER,2024-07-11,,ACTIVE
796,2608,8,AUTHORIZED_USER,2025-02-25,,ACTIVE
797,2328,10,BENEFICIARY,2025-08-15,,ACTIVE
798,303,4,CO_OWNER,2024-07-20,2027-06-18,ACTIVE
799,2008,1,BENEFICIARY,2025-09-23,,ACTIVE
800,996,2,BENEFICIARY,2024-08-17,,ACTIVE
801,1407,12,BENEFICIARY,2024-08-16,2027-04-30,INACTIVE
802,2130,1,AUTHORIZED_USER,2024-05-31,,PENDING
803,913,7,BENEFICIARY,2025-02-21,,ACTIVE
804,895,3,OWNER,2021-09-15,2026-07-16,PENDING
805,836,8,BENEFICIARY,2025-09-13,,PENDING
806,2996,3,CO_OWNER,2025-04-14,,PENDING
807,2926,9,CO_OWNER,2025-07-15,,INACTIVE
808,1481,9,CO_OWNER,2023-07-04,2026-02-06,PENDING
809,2949,6,CO_OWNER,2025-07-19,,PENDING
810,1847,6,BENEFICIARY,2025-09-09,2026-01-02,ACTIVE
811,1370,1,AUTHORIZED_USER,2025-10-02,2027-01-30,ACTIVE
812,2766,5,CO_OWNER,2023-01-26,,INACTIVE
813,351,5,CO_OWNER,2023-05-06,,INACTIVE
814,429,1,OWNER,2025-07-09,,ACTIVE
815,1401,11,OWNER,2025-06-02,,ACTIVE
816,1910,7,AUTHORIZED_USER,2024-12-12,,PENDING
817,752,2,BENEFICIARY,2025-10-02,2026-10-25,INACTIVE
818,1512,11,OWNER,2024-07-19,,INACTIVE
819,1266,3,BENEFICIARY,2024-03-12,2027-06-19,ACTIVE
820,490,7,OWNER,2024-09-28,,INACTIVE
821,551,9,CO_OWNER,2025-06-29,,INACTIVE
822,1515,7,CO_OWNER,2024-08-25,2026-08-29,PENDING
823,1805,1,CO_OWNER,2025-07-21,,ACTIVE
824,452,11,BENEFICIARY,2024-05-01,2026-03-22,PENDING
825,1174,6,CO_OWNER,2025-03-24,,PENDING
826,392,3,AUTHORIZED_USER,2024-07-16,,PENDING
827,370,9,BENEFICIARY,2023-09-01,,PENDING
828,1616,6,OWNER,2025-10-18,2027-06-11,PENDING
829,82,3,CO_OWNER,2023-12-11,2026-03-13,INACTIVE
830,620,5,CO_OWNER,2023-04-27,2027-06-02,PENDING
831,2249,2,AUTHORIZED_USER,2022-03-11,,PENDING
832,1308,1,BENEFICIARY,2025-02-09,2027-09-18,PENDING
833,717,12,CO_OWNER,2023-12-07,,PENDING
834,2965,10,AUTHORIZED_USER,2025-03-29,,INACTIVE
835,2206,4,AUTHORIZED_USER,2024-09-17,,ACTIVE
836,2437,9,BENEFICIARY,2025-01-08,,PENDING
837,2308,7,OWNER,2022-09-21,,INACTIVE
838,2527,12,BENEFICIARY,2024-12-27,2027-09-15,PENDING
839,1889,6,BENEFICIARY,2024-11-29,,ACTIVE
840,2586,6,AUTHORIZED_USER,2025-06-24,,INACTIVE
841,2886,10,OWNER,2025-09-29,,ACTIVE
842,710,2,AUTHORIZED_USER,2023-11-26,2026-11-21,ACTIVE
843,666,3,AUTHORIZED_USER,2025-02-17,,INACTIVE
844,487,5,BENEFICIARY,2024-08-26,,PENDING
845,1825,10,CO_OWNER,2021-09-29,2025-12-20,INACTIVE
846,1007,10,BENEFICIARY,2025-02-04,2027-05-04,INACTIVE
847,702,1,AUTHORIZED_USER,2024-03-12,2026-11-10,INACTIVE
848,1874,1,AUTHORIZED_USER,2024-09-09,2026-11-14,PENDING
849,2837,2,AUTHORIZED_USER,2024-10-03,,INACTIVE
850,1421,2,CO_OWNER,2024-10-09,,INACTIVE
851,1861,9,CO_OWNER,2025-07-06,,PENDING
852,1963,3,CO_OWNER,2025-05-30,,INACTIVE
853,915,2,OWNER,2022-11-11,2027-09-12,ACTIVE
854,2129,9,AUTHORIZED_USER,2025-10-07,,INACTIVE
855,1007,5,OWNER,2025-08-07,,PENDING
856,1534,1,OWNER,2025-07-01,,ACTIVE
857,2254,4,BENEFICIARY,2025-04-03,2026-10-11,PENDING
858,1413,6,AUTHORIZED_USER,2024-01-29,,INACTIVE
859,2718,4,CO_OWNER,2025-05-15,2026-03-14,INACTIVE
860,1374,1,CO_OWNER,2023-08-30,,INACTIVE
861,2226,3,AUTHORIZED_USER,2025-09-15,,PENDING
862,1633,8,OWNER,2024-05-27,,ACTIVE
863,999,8,OWNER,2025-07-17,,ACTIVE
864,1582,7,CO_OWNER,2025-02-06,,PENDING
865,324,7,AUTHORIZED_USER,2024-11-23,2027-06-26,PENDING
866,2970,10,AUTHORIZED_USER,2025-07-09,2027-02-11,PENDING
867,1174,9,OWNER,2025-06-06,,ACTIVE
868,550,5,AUTHORIZED_USER,2024-09-09,,INACTIVE
869,1111,10,BENEFICIARY,2022-09-13,2027-03-21,ACTIVE
870,2319,12,OWNER,2024-09-20,,PENDING
871,845,5,BENEFICIARY,2024-12-25,,PENDING
872,2280,12,AUTHORIZED_USER,2023-08-05,2026-06-02,INACTIVE
873,664,10,OWNER,2025-09-24,2026-01-03,INACTIVE
874,858,2,OWNER,2024-12-17,,PENDING
875,1211,12,OWNER,2025-03-19,,INACTIVE
876,2250,6,CO_OWNER,2025-07-23,,INACTIVE
877,1274,2,OWNER,2023-04-19,,PENDING
878,1602,7,CO_OWNER,2025-05-10,,PENDING
879,2330,5,BENEFICIARY,2024-07-29,,ACTIVE
880,468,6,AUTHORIZED_USER,2024-11-26,,ACTIVE
881,1011,1,BENEFICIARY,2025-08-13,2026-01-17,ACTIVE
882,2369,10,BENEFICIARY,2025-04-08,,PENDING
883,1220,11,OWNER,2025-09-10,,PENDING
884,1328,10,AUTHORIZED_USER,2021-10-31,2027-06-01,PENDING
885,1432,5,OWNER,2025-01-16,,ACTIVE
886,786,8,BENEFICIARY,2024-09-25,,ACTIVE
887,736,4,AUTHORIZED_USER,2022-04-30,,INACTIVE
888,519,12,OWNER,2021-06-24,2026-10-28,INACTIVE
889,1486,6,BENEFICIARY,2024-08-04,,PENDING
890,2195,11,CO_OWNER,2024-02-14,,ACTIVE
891,2914,10,BENEFICIARY,2025-07-08,2027-07-31,INACTIVE
